"RunID","outcome_all_blocks_alive_OUD_counts_cycle52","outcome_all_blocks_alive_OUD_counts_cycle104","outcome_all_blocks_alive_OUD_counts_cycle156","outcome_all_blocks_male_alive_OUD_counts_cycle52","outcome_all_blocks_male_alive_OUD_counts_cycle104","outcome_all_blocks_male_alive_OUD_counts_cycle156","outcome_all_blocks_accumulated_fatal_od_cycle52","outcome_all_blocks_accumulated_fatal_od_cycle104","outcome_all_blocks_accumulated_fatal_od_cycle156","outcome_Detox_accumulated_admissions_cycle52","outcome_Detox_accumulated_admissions_cycle104","outcome_Detox_accumulated_admissions_cycle156","outcome_alive_OUD_counts_Male_10_25_cycle52","outcome_alive_OUD_counts_Male_10_25_cycle104","outcome_alive_OUD_counts_Male_10_25_cycle156","outcome_alive_OUD_counts_Female_10_25_cycle52","outcome_alive_OUD_counts_Female_10_25_cycle104","outcome_alive_OUD_counts_Female_10_25_cycle156","outcome_alive_OUD_counts_Male_25_45_cycle52","outcome_alive_OUD_counts_Male_25_45_cycle104","outcome_alive_OUD_counts_Male_25_45_cycle156","outcome_alive_OUD_counts_Female_25_45_cycle52","outcome_alive_OUD_counts_Female_25_45_cycle104","outcome_alive_OUD_counts_Female_25_45_cycle156","outcome_alive_OUD_counts_Male_45_100_cycle52","outcome_alive_OUD_counts_Male_45_100_cycle104","outcome_alive_OUD_counts_Male_45_100_cycle156","outcome_alive_OUD_counts_Female_45_100_cycle52","outcome_alive_OUD_counts_Female_45_100_cycle104","outcome_alive_OUD_counts_Female_45_100_cycle156","outcome_Total_OUD_Male_10_25_cycle52","outcome_Total_OUD_Male_10_25_cycle104","outcome_Total_OUD_Male_10_25_cycle156","outcome_Total_OUD_Female_10_25_cycle52","outcome_Total_OUD_Female_10_25_cycle104","outcome_Total_OUD_Female_10_25_cycle156","outcome_Total_OUD_Male_25_45_cycle52","outcome_Total_OUD_Male_25_45_cycle104","outcome_Total_OUD_Male_25_45_cycle156","outcome_Total_OUD_Female_25_45_cycle52","outcome_Total_OUD_Female_25_45_cycle104","outcome_Total_OUD_Female_25_45_cycle156","outcome_Total_OUD_Male_45_100_cycle52","outcome_Total_OUD_Male_45_100_cycle104","outcome_Total_OUD_Male_45_100_cycle156","outcome_Total_OUD_Female_45_100_cycle52","outcome_Total_OUD_Female_45_100_cycle104","outcome_Total_OUD_Female_45_100_cycle156","outcome_Total_BgMort_cycle52","outcome_Total_BgMort_cycle104","outcome_Total_BgMort_cycle156","outcome_Total_OUD_cycle52","outcome_Total_OUD_cycle104","outcome_Total_OUD_cycle156"
2284297,221802.0427,228662.1011,269356.625,131729.7913,137423.8259,165347.8105,934.8366,1185.8046,1416.8085,41816.6082,43062.7081,36157.8111,16172.0044,21458.7902,26550.4933,8797.9458,11106.4794,12139.4087,57284.4601,59835.2873,70436.086,36197.0303,36997.1596,41472.6738,58273.3267,56129.7484,68361.2313,45077.2754,43134.6363,50396.7319,16274.9985031626,21605.4021586734,26690.0741753859,8854.47530761204,11184.3644113019,12213.4005291766,57814.6164840633,60510.8981388227,71163.7404781988,36459.1813513909,37269.9640893144,41814.2225428508,61151.845848751,58721.3371784282,71437.2625516028,47591.2642855845,45240.1881690705,52698.7881220146,5409.50250831663,4684.24831403629,5244.0548611988,228146.381780564,234532.154145611,276017.48839923
2300874,224817.4578,226735.752,268996.5797,133907.8426,136069.7715,165047.9371,927.8607,1226.608,1483.3769,40359.7072,43009.3762,39592.7691,17544.5473,20739.8817,26612.5214,9382.6797,10772.8276,12198.3845,58051.5227,59346.1651,70230.5447,36437.9592,36823.0618,41459.8885,58311.7725,55983.7247,68204.871,45088.9763,43070.0911,50290.3696,17651.2598305395,20897.6525702395,26761.1752120095,9439.63593541859,10855.4068302629,12278.0337253245,58579.5085033117,60042.6498676972,70998.382515559,36697.8825247343,37100.0972372885,41813.7510373422,61194.0822329954,58588.2523451328,71306.2873804482,47607.7959073905,45189.514453834,52610.5110214412,5424.84656120744,4711.21330400684,5288.18431532992,231170.16493439,232673.573304455,275768.140892125
2302625,208896.8134,212597.5872,268295.1338,122418.1544,125859.2791,163871.6311,937.771,1189.6214,1490.7701,38455.5697,41855.5915,35817.8883,10321.0515,14300.8599,27805.3404,6308.2426,8039.679,12169.7516,54015.9872,55751.6657,67835.4506,35174.7917,35702.9499,41968.1576,58081.1157,55806.7535,68230.8401,44995.6247,42995.6791,50285.5935,10404.1052400804,14408.4029692186,27930.8894204625,6358.28134996631,8103.46024222757,12239.1957970831,54551.7190393606,56443.1214535954,68599.1559916229,35440.9233545126,35981.9215711127,42328.9509820318,60971.6726387442,58418.1380096812,71348.6071502093,47520.7429960154,45118.1781936405,52609.6934841677,5412.86025612965,4686.01392593413,5270.58890741612,215247.444618679,218473.222439476,275056.492825577
2305284,212303.3092,219573.5591,269773.9389,124878.6133,130868.1288,165174.2687,976.9899,1253.4214,1588.0897,38844.5707,37122.9398,37866.1808,11876.0604,17378.954,27639.8155,6969.1704,9368.4745,12252.158,54874.058,57504.2618,69191.2551,35441.2684,36269.5242,41977.3823,58128.4949,55984.913,68343.1982,45014.2571,43067.4317,50370.1298,11968.8381169977,17510.5257604247,27784.6515895818,7023.57653851158,9443.90044669245,12332.3715748191,55421.3589258195,58219.8930062152,69998.1999013842,35712.3133344719,36553.9069987218,42351.2910866121,61019.6931689942,58593.0840158898,71463.1789107941,47539.5385694737,45183.1986896861,52686.7144681462,5405.01958408481,4677.5282928945,5254.37895005737,218685.318654269,225504.50891763,276616.407531338
2308164,209686.9106,218286.6791,267440.5844,122987.7253,129926.2641,163530.169,959.3174,1181.3729,1579.8753,38864.6998,43664.1289,41298.6966,10681.9676,16733.8814,27054.5298,6461.5483,9103.6321,11966.936,54212.1539,57191.9304,68180.9947,35235.1582,36179.4444,41580.9136,58093.6038,56000.4523,68294.6444,45002.4788,43077.3385,50362.5658,10767.9287470086,16850.0603817804,27192.581180459,6512.97239215295,9170.65442799063,12043.3467009863,54753.9231417515,57874.8652790703,68965.8894511327,35504.0255625577,36453.1722905448,41947.7645839982,60982.8381314282,58602.1935310228,71428.5249359613,47525.1132367643,45187.4204605937,52685.0229027308,5400.57321176653,4670.31436490156,5242.67019200194,216046.801211663,224138.366371003,274263.129755268
2310749,211157.2565,219764.9383,270124.5803,124055.8381,131019.9977,165445.9703,977.4568,1409.5366,1671.8111,39520.6341,39695.3835,37390.7784,11360.3876,17493.3022,27792.3802,6750.3362,9424.4154,12289.5623,54588.5911,57553.3273,69349.5062,35348.8618,36276.8869,42061.3829,58106.8594,55973.3681,68304.0839,45002.2204,43043.6383,50327.6647,11447.8203160165,17633.7868891952,27943.5231197182,6802.04949354661,9505.69431805847,12373.233804615,55131.7900441184,58313.8353235593,70164.9475872152,35621.947223208,36587.6707434071,42452.9013744926,61003.7034680614,58624.1317924795,71457.2733763595,47533.2801656769,45190.3194795624,52666.5792022911,5405.87739972262,4680.9637137193,5262.06718858251,217540.590710628,225855.438546262,277058.458464692
2311939,208331.293,209495.6175,267468.76,122013.0449,123647.0844,163200.9434,961.8126,1220.197,1481.8614,39234.178,42297.9002,39620.8626,10071.1172,12975.8022,27821.5803,6201.3267,7460.0491,12129.1362,53872.8443,54972.534,67240.1753,35126.8583,35437.3755,41917.7929,58069.0834,55698.7482,68139.1878,44990.0631,42951.1085,50220.8875,10154.6226198062,13081.525859351,27947.1387896788,6252.20595459923,7523.5370992129,12199.0641016162,54413.0627360884,55660.4728315169,67974.761174492,35397.6526880059,35721.324109209,42276.0512139139,60964.0162533511,58317.306606418,71253.7913182122,47517.7462153414,45080.326055624,52547.5570500781,5406.20090446768,4668.67804885088,5247.74222990248,214699.306467192,215384.492561332,274198.363647991
2318906,213014.9543,220383.899,269516.7452,125389.4234,131448.2772,165039.4102,944.1543,1192.6024,1533.69,39783.1645,39706.9807,34953.123,12188.8825,17712.5995,27444.0066,7103.9168,9514.8327,12202.7307,55058.9688,57729.342,69246.5134,35501.2006,36342.8143,41899.1642,58141.5721,56006.3356,68348.8902,45020.4135,43077.9748,50375.4401,12277.9271175355,17837.9987918452,27584.5175088159,7154.99534734885,9585.0816392135,12279.742081154,55593.1428909404,58413.5037696778,70015.6635407534,35765.9223194723,36616.7323487811,42258.1285271659,61029.1787718112,58607.3696866707,71462.3978241523,47543.251406251,45189.7943125997,52690.1210575908,5405.30921518215,4673.97922164161,5240.13533865034,219364.417853359,226250.480548788,276290.570539632
2320295,210314.6588,215321.966,270252.909,123442.9224,127825.7145,165327.8919,925.7951,1230.2676,1621.7838,37859.5616,42290.6784,36654.0915,10964.3636,15521.8368,28204.9879,6582.2492,8566.9254,12377.4861,54380.6956,56454.1528,68892.6551,35289.9074,35930.0009,42280.5593,58097.8632,55849.7249,68230.2489,44999.5798,42999.3252,50266.9718,11048.9630951947,15637.0669614661,28339.6606098431,6632.46286755805,8634.56097811544,12452.6334320289,54910.1151484039,57155.4211001901,69692.3794773306,35552.7687219533,36212.6268193243,42659.2677007187,60991.4628330818,58483.1503639288,71409.4901411441,47528.4890314996,45139.6842829731,52628.18791177,5423.80783558972,4710.27687651993,5306.92633187381,216664.261697691,221262.510505998,277181.619272835
2321534,226302.196,227187.5828,268603.2898,134977.9598,136399.6517,164813.0549,919.9564,1231.622,1508.1376,43191.1654,39445.802,34862.436,18212.8139,20962.2263,26435.0516,9667.07,10861.6553,12168.0893,58426.5498,59453.599,70198.7343,36554.9191,36848.7886,41340.8834,58338.5961,55983.8264,68179.269,45102.247,43077.4872,50281.2621,18320.4121031816,21119.5767128887,26579.8628911005,9724.14678514071,10943.7578218672,12245.0181528687,58951.4066985734,60152.6317827335,70969.7683735798,36813.941320609,37128.9179930415,41700.5519272993,61214.6179581949,58578.2727596661,71273.0345729671,47615.8337499073,45189.402246949,52598.1449334642,5418.20633027166,4693.3544952657,5254.9535938786,232640.358615607,233112.559317146,275366.38085128
2337858,214865.4286,220552.9323,270314.4363,126727.86,131581.3272,165595.8955,982.6102,1177.7208,1412.4838,38225.7447,41429.5153,37544.6781,13042.5666,17841.6645,27628.8103,7466.047,9559.1758,12312.8123,55523.0072,57767.8617,69608.3786,35643.7788,36344.5687,42033.7543,58162.2862,55971.801,68358.7065,45027.7428,43067.8606,50371.9743,13138.2639666553,17969.8223969076,27763.4075096318,7520.79454324374,9630.1614076729,12385.6175249374,56071.2969760429,58448.8899608219,70342.5812339667,35915.1407112952,36616.7646314975,42374.3018214613,61055.5819357629,58568.5625606973,71442.5609508567,47553.5857202703,45175.4797179765,52675.1233301876,5406.62506627958,4679.0276250763,5256.67225938576,221254.66385327,226409.680675574,276983.592371041
2350255,228689.0191,235661.9599,269929.9408,136702.27,142469.9033,166062.9566,974.9122,1282.4057,1575.5172,41288.998,40878.1311,35901.6788,19310.8954,24659.3129,26096.199,10133.6871,12469.8139,12185.0132,59021.6145,61575.6467,71620.599,36738.6062,37543.8647,41271.0316,58369.7601,56234.9437,68346.1586,45114.4558,43178.378,50410.9394,19426.1399077466,24830.2865739178,26249.5273024299,10194.2816809649,12557.8751171571,12266.4838685505,59565.9430757896,62299.1166509342,72423.043770122,37005.720739173,37828.5211614045,41638.3065714321,61248.5519157361,58824.8610885237,71434.2210085483,47629.115846215,45279.9469834756,52711.4366509538,5405.82181816687,4676.24198340003,5217.56117021063,235069.753165625,241620.607575413,276723.019172037
2350937,208269.4347,218150.4026,266154.4181,121967.8201,129829.4839,162662.3454,988.8217,1334.1149,1709.9967,38934.4098,44659.9295,38306.4407,10045.7433,16693.3868,26753.7607,6189.4364,9089.2028,11823.43,53849.3059,57127.2579,67661.495,35118.2122,36156.2283,41322.7543,58072.771,56008.8393,68247.0897,44993.9659,43075.4877,50345.8884,10132.7195969109,16820.5638585681,26899.0241633583,6242.89325467469,9165.02519254911,11905.2652942068,54400.8896485646,57872.3020421577,68498.4067455947,35393.8537469631,36456.0369796551,41718.4083509469,60963.344094558,58631.3880388017,71395.7444783169,47517.4830921334,45197.0994689801,52673.609579303,5392.92704235841,4657.89788752801,5226.04377012237,214651.183433805,224142.415580712,273090.458611727
2351258,227744.1882,233970.6562,266924.6487,136022.9281,141267.9404,163988.8532,966.566,1322.7576,1568.3649,40331.4381,40551.3351,35324.6057,18883.2724,23934.6265,25359.6104,9951.235,12155.9783,11870.1673,58787.5401,61163.8341,70433.6775,36664.3789,37405.3711,40739.0889,58352.1156,56169.4797,68195.5653,45105.6461,43141.3664,50326.5393,18996.9579934786,24110.3771051008,25514.5374630823,10011.8014736284,12247.0471028991,11953.0151693782,59327.4143225318,61891.4778107377,71220.7528593102,36931.2826511299,37696.5759794993,41106.4940382224,61235.3806930525,58783.1158011877,71304.7579488086,47623.9604680133,45262.3735221348,52645.347162242,5416.04346780832,4697.55366575277,5251.89105522511,234126.797601834,239990.967321559,273744.904641044
2357146,221435.1312,225241.5263,267151.3375,131463.6087,134967.915,163699.9425,946.6183,1260.6933,1600.512,38872.7802,37630.2264,39209.1772,16009.7943,20025.8279,26259.5774,8728.2212,10477.1106,11982.3805,57184.6655,58928.5132,69263.2013,36166.732,36704.4085,41160.075,58269.1489,56013.574,68177.1638,45076.5694,43092.0921,50308.9395,16113.9605635732,20172.5978419053,26401.3012520509,8786.00508267944,10556.5782269884,12059.547741959,57725.1155651103,59656.6043789274,70085.5934677311,36431.2506159029,36988.7613442119,41533.777782091,61146.9037896491,58612.3924629194,71295.7863934734,47589.3298107246,45201.385276688,52628.9994680639,5410.81586799536,4686.0999378301,5253.15664358269,227792.56542764,231188.31953164,274005.006105369
2386789,222432.6548,227764.0308,270486.7494,132179.7722,136773.3193,166052.723,905.2194,1184.3269,1420.0414,38054.6779,37898.9764,39878.9659,16444.9182,21069.8859,26942.4136,8915.0738,10933.4227,12286.1149,57443.803,59599.1553,70713.3849,36249.7331,36922.0432,41729.316,58291.0511,56104.2781,68396.9245,45088.0757,43135.2457,50418.5955,16545.7952554122,21219.1127929848,27085.7476603626,8969.61303343897,11011.961823512,12362.2981810622,57965.1186537702,60278.7956190387,71449.6542075484,36506.148780489,37192.4940428617,42068.4313570124,61160.1564330192,58684.7067130816,71458.5794476614,47594.5170209297,45231.223320907,52707.2258393673,5403.47483662351,4669.93647470405,5225.14587342076,228741.349177059,233618.294312386,277131.936693014
2401805,225404.4632,233422.73,270532.572,134336.2285,140860.239,166372.6964,978.1432,1276.3444,1525.9998,36283.9708,37268.3899,39901.4014,17828.024,23639.3797,26520.369,9501.4159,12039.4219,12253.3113,58192.6613,61019.6892,71485.8773,36477.1859,37369.4342,41507.3548,58315.5432,56201.1702,68366.45,45089.6329,43153.6349,50399.2095,17938.6277711449,23803.9700242544,26670.7311764125,9561.81924051087,12126.1287376981,12333.9570634432,58739.2205054902,61741.2730017378,72273.0686973422,36747.7240431625,37657.2567472019,41873.2850467356,61202.901352011,58808.2892606421,71467.2027598396,47611.2477453889,45268.8133713494,52714.2357814301,5418.93425263918,4706.65663113536,5273.90880848906,231801.540657708,239405.731142884,277332.480525203
2406555,213620.3475,214542.3733,268245.4631,125817.2374,127258.9254,163922.4334,898.4948,1172.6457,1590.9713,39376.1434,39588.8482,39015.9525,12443.7701,15213.1313,27565.8317,7211.619,8412.2559,12190.5087,55209.2024,56234.6456,68185.4618,35552.9832,35851.077,41854.7993,58164.2649,55811.1485,68171.1399,45038.5079,43020.1149,50277.7218,12533.4099299017,15331.512794601,27702.5942137947,7263.62193467371,8479.95286507508,12266.9594737661,55735.1339243631,56923.9898105339,68985.6309547182,35810.2336751109,36123.2261070868,42222.9729691061,61037.0193650575,58402.3733489418,71300.0909301697,47546.320236097,45125.0928480097,52601.6246004402,5406.89674045554,4671.12890204496,5243.4386548041,219925.739065204,220386.147774248,275079.873141995
2410681,217171.1921,225113.9773,268242.5325,128392.3816,134863.6661,164420.2248,979.3808,1294.2719,1601.6893,42743.5,44611.9909,39455.4687,14090.3142,19893.8378,26670.2015,7910.8374,10443.3309,12050.0389,56103.9016,58898.9305,69479.0793,35824.1049,36704.9796,41422.5963,58198.1658,56070.8977,68270.944,45043.8682,43102.0007,50349.6725,14188.819868889,20038.4244742393,26816.0293093264,7967.47123141951,10523.3243237598,12129.92223745,56655.1699035276,59635.9840025229,70297.9574694409,36097.3508396325,36998.6790597977,41802.9933837637,61087.8226444511,58688.6168258202,71404.0866634494,47566.2050635717,45222.2139602175,52678.3927488781,5412.26669231998,4698.99349750611,5285.16004337926,223562.839551491,231107.242646357,275129.381812309
2428639,213493.72,220550.817,265956.1523,125740.1822,131583.567,162677.5552,983.4112,1289.0727,1545.2872,39566.6132,40332.5677,36618.271,12423.843,17857.0038,26396.6355,7202.2451,9572.2801,11824.9941,55173.6725,57745.735,68071.4876,35532.0759,36335.6145,41146.8531,58142.6667,55980.8282,68209.432,45019.2168,43059.3554,50306.75,12516.5340025917,17988.3974909961,26532.7857202379,7256.44649046232,9646.26939353162,11899.2401656962,55725.7547661023,58477.9932627799,68864.4044697763,35807.3067245363,36630.9092116452,41522.1960879717,61036.5015421012,58601.4912670393,71323.916666336,47546.1175265757,45186.0621805376,52629.9064579188,5411.52983921196,4691.23310805474,5271.0100538677,219888.66105237,226531.12280653,272772.449567937
2443948,210816.5023,217939.8675,266455.767,123803.8589,129692.8193,162875.6604,960.3103,1249.3665,1449.9329,38417.5329,38422.0348,41960.738,11194.8508,16639.9363,26752.8261,6678.3535,9051.9612,11872.7264,54498.1084,57099.1214,67877.8486,35323.7231,36138.4648,41377.8766,58110.8998,55953.7616,68244.9857,45010.5668,43056.6222,50329.5036,11284.6826211429,16764.7452243071,26884.5167884979,6732.68635970855,9124.72308710302,11945.6200109563,55041.1222443971,57805.6002262521,68612.3021590361,35593.6522206954,36423.6109134448,41724.7979097146,60998.6969724398,58570.164951961,71347.8485039519,47531.320561705,45177.5722425294,52643.2728508551,5405.34823049585,4677.18259806605,5252.6582912591,217182.160980089,223866.416645597,273158.358223012
2448965,226732.9661,235490.2831,266725.9943,135294.0344,142341.8904,163898.098,977.9802,1253.5232,1566.6264,38496.8308,38136.6138,38475.6266,18432.7969,24552.7928,25190.2565,9760.1062,12435.3429,11805.5666,58531.0654,61551.4743,70484.7379,36585.5622,37548.1162,40668.3464,58330.1721,56237.6233,68223.1035,45093.2634,43164.9334,50353.9832,18545.6440557835,24720.2451125394,25343.7631050842,9819.91127217535,12521.6346386843,11887.2490322197,59076.5850681229,62264.6520611611,71286.1002866141,36853.0060715809,37827.1453162031,41030.7728548949,61221.53019206,58848.6029847558,71351.1882743168,47618.5392508416,45281.7837219989,52681.6825511177,5424.26953579358,4720.25774167629,5288.1355812089,233135.215910564,241464.063835343,273580.756104247
2479296,223530.1693,229217.3187,267805.4122,132981.9372,137837.9835,164344.289,961.9246,1231.2494,1572.8561,37218.1101,41827.9907,40787.9402,16973.2027,21788.3162,26096.2951,9137.1544,11237.2711,12008.3048,57718.5695,59956.5658,70035.3307,36331.3739,37031.4913,41133.8736,58290.1649,56093.1016,68212.6633,45079.7039,43110.5728,50318.9448,17081.1706887823,21939.2525473298,26241.2362425073,9197.24465324062,11318.3077087713,12087.4608801283,58262.6669827976,60667.4888458797,70842.0842579129,36599.0051783747,37312.0204773204,41504.7757017556,61176.5865952938,58699.6400802022,71341.8926452748,47600.9480193765,45228.6039123209,52650.6751552843,5425.52819256013,4716.74537586478,5289.85652105685,229917.622117866,235165.313571824,274668.124882863
2484046,228220.8515,236470.8676,269091.6263,136362.1861,143052.0673,165541.7919,919.727,1330.4672,1533.8908,42470.1919,44577.8857,34721.1127,19090.6118,25027.7698,25827.7146,10040.0594,12634.0835,12085.8284,58911.4302,61796.5348,71473.4325,36708.1743,37624.7136,41118.5785,58360.1442,56227.7627,68240.6448,45110.4316,43160.0032,50345.4276,19202.0535750554,25206.9149462141,25978.6901796297,10099.0042926419,12726.4188938359,12164.833725015,59441.4012632997,62543.3881435976,72268.9944306634,36966.8548605838,37915.9615569454,41476.1130320432,61241.6749043597,58864.4631784158,71388.1486329934,47626.4240449235,45293.8204214139,52689.8730220487,5436.83443654616,4749.63230878822,5341.13586569449,234577.412940864,242550.967140423,275966.653022393
2484062,213240.5811,216532.6743,269350.9801,125555.6744,128701.0233,164772.0448,988.4517,1248.138,1463.1788,41437.2014,38566.3076,36737.4191,12307.494,16114.223,27731.6559,7152.5806,8808.5408,12274.7214,55110.7313,56739.9952,68794.8529,35513.9435,36007.0925,42000.2429,58137.449,55846.8052,68245.5361,45018.3826,43016.0177,50303.971,12401.4451491591,16240.1397547828,27865.2758151436,7207.51306646921,8879.84942985233,12346.8850765204,55661.7913131375,57445.9988536765,69542.3724969366,35787.3454697394,36290.5236235409,42349.8049447121,61032.9694849874,58461.7147582821,71344.1886523529,47544.7350403862,45136.297478249,52613.5474913795,5406.76684509378,4673.7114745905,5247.91552323468,219635.799523879,222454.523898384,276062.074477045
2484947,209277.9424,217770.0134,266619.9156,122693.7366,129559.409,162956.1021,989.2322,1333.0936,1624.2786,42807.4141,38709.9404,40407.6562,10506.8654,16567.7947,26905.2441,6386.6207,9030.4793,11897.551,54104.4401,57035.1703,67858.7502,35200.3119,36127.0963,41454.8585,58082.4311,55956.444,68192.1078,44997.2732,43053.0288,50311.404,10595.1914682903,16694.9851008846,27044.3138856249,6439.52769879242,9104.52295488277,11974.6066522034,54657.920112812,57779.043813165,68660.446583318,35474.0657092952,36422.2806791139,41825.5015957967,60977.5370010521,58592.6718461969,71349.9547714571,47523.0383164416,45182.8153207731,52645.4230995601,5400.10566762899,4673.21271462842,5256.05243125728,215667.280306684,223776.319715016,273500.24658796
2498003,221988.6663,227744.1346,266213.5576,131866.2429,136767.9399,163193.132,962.4405,1248.6231,1554.9797,40369.5531,42083.7986,37858.6917,16269.3552,21112.6675,25745.6135,8838.8746,10952.3076,11831.8694,57325.2093,59571.4465,69244.3433,36208.2816,36909.4569,40861.5116,58271.6784,56083.8259,68203.1752,45075.2672,43114.4303,50327.0447,16375.2864635448,21263.7827253049,25890.1033461498,8897.11587702907,11032.4917654025,11908.809634542,57870.354055197,60290.9796993589,70049.6315458362,36476.5754376766,37194.5319017595,41234.0119867768,61154.9235994045,58683.4936084026,71306.2157652482,47592.468916623,45225.0182072332,52643.3179096829,5415.61751735557,4697.54011051449,5263.55277855309,228366.724349475,233690.297907462,273032.090188236
